Name,Date,County,Reef-site,Transect-number,Transect-meter,other,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
20241213_MV_MaHRE_Deep_T2_00m_PC135512.JPG,2024-12-13,MV,Coral-Garden,T2,0m,deep,,3.090083,72.967917,10.2,Blue,OggioL,,,,,,1929,1415,Algae,bhunting,2024-12-13 10:52:43+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_00m_PC135512.JPG,2024-12-13,MV,Coral-Garden,T2,0m,deep,,3.090083,72.967917,10.2,Blue,OggioL,,,,,,2004,1629,Sediment,bhunting,2024-12-13 10:52:43+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_00m_PC135512.JPG,2024-12-13,MV,Coral-Garden,T2,0m,deep,,3.090083,72.967917,10.2,Blue,OggioL,,,,,,1803,1626,HS,bhunting,2024-12-13 10:52:43+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_00m_PC135512.JPG,2024-12-13,MV,Coral-Garden,T2,0m,deep,,3.090083,72.967917,10.2,Blue,OggioL,,,,,,2090,1507,HS,bhunting,2024-12-13 10:52:43+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_00m_PC135512.JPG,2024-12-13,MV,Coral-Garden,T2,0m,deep,,3.090083,72.967917,10.2,Blue,OggioL,,,,,,1710,1645,HS,bhunting,2024-12-13 10:52:43+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_00m_PC135512.JPG,2024-12-13,MV,Coral-Garden,T2,0m,deep,,3.090083,72.967917,10.2,Blue,OggioL,,,,,,1813,1809,HS,bhunting,2024-12-13 10:52:43+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_00m_PC135512.JPG,2024-12-13,MV,Coral-Garden,T2,0m,deep,,3.090083,72.967917,10.2,Blue,OggioL,,,,,,2105,2228,Algae,bhunting,2024-12-13 10:52:43+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_00m_PC135512.JPG,2024-12-13,MV,Coral-Garden,T2,0m,deep,,3.090083,72.967917,10.2,Blue,OggioL,,,,,,1912,2326,Algae,bhunting,2024-12-13 10:52:43+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_00m_PC135512.JPG,2024-12-13,MV,Coral-Garden,T2,0m,deep,,3.090083,72.967917,10.2,Blue,OggioL,,,,,,2162,2505,Algae,bhunting,2024-12-13 10:52:43+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_00m_PC135512.JPG,2024-12-13,MV,Coral-Garden,T2,0m,deep,,3.090083,72.967917,10.2,Blue,OggioL,,,,,,2531,929,Algae,bhunting,2024-12-13 10:52:43+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_00m_PC135512.JPG,2024-12-13,MV,Coral-Garden,T2,0m,deep,,3.090083,72.967917,10.2,Blue,OggioL,,,,,,2359,962,Algae,bhunting,2024-12-13 10:52:43+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_00m_PC135512.JPG,2024-12-13,MV,Coral-Garden,T2,0m,deep,,3.090083,72.967917,10.2,Blue,OggioL,,,,,,2431,848,Algae,bhunting,2024-12-13 10:52:43+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_00m_PC135512.JPG,2024-12-13,MV,Coral-Garden,T2,0m,deep,,3.090083,72.967917,10.2,Blue,OggioL,,,,,,2528,1559,HC_massive,bhunting,2024-12-13 11:00:29+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_00m_PC135512.JPG,2024-12-13,MV,Coral-Garden,T2,0m,deep,,3.090083,72.967917,10.2,Blue,OggioL,,,,,,2513,1582,HC_massive,bhunting,2024-12-13 11:00:29+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_00m_PC135512.JPG,2024-12-13,MV,Coral-Garden,T2,0m,deep,,3.090083,72.967917,10.2,Blue,OggioL,,,,,,2315,1801,HC_encr,bhunting,2024-12-13 11:00:29+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_00m_PC135512.JPG,2024-12-13,MV,Coral-Garden,T2,0m,deep,,3.090083,72.967917,10.2,Blue,OggioL,,,,,,2336,1861,HC_encr,bhunting,2024-12-13 11:00:29+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_00m_PC135512.JPG,2024-12-13,MV,Coral-Garden,T2,0m,deep,,3.090083,72.967917,10.2,Blue,OggioL,,,,,,2335,1918,CCA,bhunting,2024-12-13 10:52:43+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,507,1260,Sediment,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,732,1864,Sediment,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,608,1946,HS,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,730,1842,HS,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,852,2770,Sediment,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,731,2740,Sediment,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1176,1180,Sediment,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,945,1626,Sediment,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1177,1719,Sediment,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,928,2129,HS,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,963,2792,Sediment,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,927,2596,Sediment,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1045,2736,Sediment,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1649,1066,Sediment,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1600,1490,Sediment,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1451,2422,Sediment,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1544,2411,Sediment,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1662,2555,CCA,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1460,2631,CCA,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1647,2900,Algae,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1780,1206,Algae,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1918,1236,Other Inv,bhunting,2024-12-13 10:58:40+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1827,1562,Other Inv,bhunting,2024-12-13 10:58:39+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,2033,2000,HS,bhunting,2024-12-13 10:58:39+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1772,2000,Sediment,bhunting,2024-12-13 10:58:39+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1735,1849,Sediment,bhunting,2024-12-13 10:58:39+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,2054,1985,HS,bhunting,2024-12-13 10:58:39+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1849,2338,CCA,bhunting,2024-12-13 10:58:39+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1847,2205,CCA,bhunting,2024-12-13 10:58:39+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1993,2710,HS,bhunting,2024-12-13 10:58:39+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,1925,2587,Sediment,bhunting,2024-12-13 10:58:39+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,2139,1220,Sediment,bhunting,2024-12-13 10:58:39+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,2087,1485,HC_branch,bhunting,2024-12-13 10:58:39+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,2241,1503,Sediment,bhunting,2024-12-13 10:58:39+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,2186,1823,CCA,bhunting,2024-12-13 10:58:39+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,2279,2085,Algae,bhunting,2024-12-13 10:58:39+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,2353,1964,Sediment,bhunting,2024-12-13 10:58:39+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,2390,2319,HS,bhunting,2024-12-13 10:58:39+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,2104,2894,CCA,bhunting,2024-12-13 10:58:39+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_05m_PC135506.JPG,2024-12-13,MV,Coral-Garden,T2,5m,deep,,3.090083,72.967917,10.5,Blue,OggioL,,,,,,2175,2605,HS,bhunting,2024-12-13 10:58:39+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,386,1147,HS,bhunting,2024-12-13 11:05:07+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,429,1125,Sediment,bhunting,2024-12-13 11:05:07+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,729,1304,Sediment,bhunting,2024-12-13 11:05:07+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,371,2579,CCA,bhunting,2024-12-13 11:05:07+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,745,2756,Algae,bhunting,2024-12-13 11:05:07+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,511,2950,HC_encr,bhunting,2024-12-13 11:05:07+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,362,2849,CCA,bhunting,2024-12-13 11:05:07+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,774,986,Algae,bhunting,2024-12-13 11:05:07+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,828,1104,CCA,bhunting,2024-12-13 11:05:07+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,813,1088,CCA,bhunting,2024-12-13 11:05:07+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,1094,1200,Algae,bhunting,2024-12-13 11:05:07+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,800,1443,HS,bhunting,2024-12-13 11:05:07+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,942,2161,HS,bhunting,2024-12-13 11:05:07+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,1080,2090,HS,bhunting,2024-12-13 11:05:07+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,834,2399,HS,bhunting,2024-12-13 11:05:07+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,1075,2749,Algae,bhunting,2024-12-13 11:05:07+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,778,2880,Algae,bhunting,2024-12-13 11:05:07+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,1509,1132,CCA,bhunting,2024-12-13 11:05:07+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,1225,1331,Sediment,bhunting,2024-12-13 11:05:06+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,1588,1363,HS,bhunting,2024-12-13 11:05:06+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,1282,1153,Algae,bhunting,2024-12-13 11:05:06+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,1405,1598,Other Inv,bhunting,2024-12-13 11:05:06+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,1257,1708,Other Inv,bhunting,2024-12-13 11:05:06+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,1315,1964,HS,bhunting,2024-12-13 11:05:06+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,1266,1893,Algae,bhunting,2024-12-13 11:05:06+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,1467,2173,Algae,bhunting,2024-12-13 11:05:06+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,1420,1910,Algae,bhunting,2024-12-13 11:05:06+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,1242,2993,CCA,bhunting,2024-12-13 11:05:06+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,1972,1626,CCA,bhunting,2024-12-13 11:05:06+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,1929,2841,Unk,bhunting,2024-12-13 11:05:06+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,2130,3038,Unk,bhunting,2024-12-13 11:05:06+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,2205,1250,HS,bhunting,2024-12-13 11:05:06+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,2421,1170,Unk,bhunting,2024-12-13 11:05:05+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,2409,1001,HS,bhunting,2024-12-13 11:05:05+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,2515,1529,HS,bhunting,2024-12-13 11:05:05+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,2307,1656,Sediment,bhunting,2024-12-13 11:05:05+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,2232,1996,HC_branch,bhunting,2024-12-13 11:05:05+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,2317,2587,HC_branch,bhunting,2024-12-13 11:05:05+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,2318,2972,Algae,bhunting,2024-12-13 11:05:05+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_10m_PC135501.JPG,2024-12-13,MV,Coral-Garden,T2,10m,deep,,3.090083,72.967917,10.6,Blue,OggioL,,,,,,2190,3191,Unk,bhunting,2024-12-13 11:05:05+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_15m_PC135494.JPG,2024-12-13,MV,Coral-Garden,T2,15m,deep,,3.090083,72.967917,10.1,Blue,OggioL,,,,,,644,1420,Unk,OggioL,2024-12-13 11:40:36+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_15m_PC135494.JPG,2024-12-13,MV,Coral-Garden,T2,15m,deep,,3.090083,72.967917,10.1,Blue,OggioL,,,,,,598,1517,Unk,OggioL,2024-12-13 11:40:36+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_15m_PC135494.JPG,2024-12-13,MV,Coral-Garden,T2,15m,deep,,3.090083,72.967917,10.1,Blue,OggioL,,,,,,647,1738,Algae,OggioL,2024-12-13 11:40:36+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_15m_PC135494.JPG,2024-12-13,MV,Coral-Garden,T2,15m,deep,,3.090083,72.967917,10.1,Blue,OggioL,,,,,,633,2156,HS,OggioL,2024-12-13 11:40:35+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_15m_PC135494.JPG,2024-12-13,MV,Coral-Garden,T2,15m,deep,,3.090083,72.967917,10.1,Blue,OggioL,,,,,,479,1891,Unk,OggioL,2024-12-13 11:40:35+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_15m_PC135494.JPG,2024-12-13,MV,Coral-Garden,T2,15m,deep,,3.090083,72.967917,10.1,Blue,OggioL,,,,,,505,2870,D_coral,OggioL,2024-12-13 11:40:35+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_15m_PC135494.JPG,2024-12-13,MV,Coral-Garden,T2,15m,deep,,3.090083,72.967917,10.1,Blue,OggioL,,,,,,1226,1072,HS,OggioL,2024-12-13 11:40:35+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_15m_PC135494.JPG,2024-12-13,MV,Coral-Garden,T2,15m,deep,,3.090083,72.967917,10.1,Blue,OggioL,,,,,,1251,1382,HC_encr,OggioL,2024-12-13 11:40:35+00:00,,,,,,,,,,
20241213_MV_MaHRE_Deep_T2_15m_PC135494.JPG,2024-12-13,MV,Coral-Garden,T2,15m,deep,,3.090083,72.967917,10.1,Blue,OggioL,,,,,,1099,2160,Algae,OggioL,2024-12-13 11:40:35+00:00,,,,,,,,,,
